id,problem
879bhv,"Suppose that f(x)$=$ax + b where a and b are real numbers. Given that f(f(f(x)))$=$8x+21, what is the value of a+b?"
880bhw,"Curt’s car gets 3 more miles per gallon during highway driving than it does during city driving. On a recent trip, Curt drove 136 miles on the highway and 155 miles in the city, using a total of 9 gallons of gasoline. How many miles per gallon does Curt’s car get during city driving?"
881bhx,"The area bounded by two concentric circles is 5(cid:25) square centimeters. The difference between the radii of the circles is 1 centimeter. What is the radius of the smaller circle, in centimeters?"
882bhy,"Point A on a coordinate plane has coordinates (2;0). Point B lies in the first quadrant on the line x-y$=$1. If the distance from point A to point B is 5 units,$wha\sqrt{t}$is the sum of the coordinates of point B?"
883bhz,"In the diagram, the perimeter of the semicircular region is 20. (The perimeter includes both the semicircular arc and the diameter.) The area of the region is ( ) ( ) 2 2"
884bia,The area of a circle circumscribed about a regular hexagon is 200(cid:25). What is the$area\sqrt{of}$the hexagon?$\sqrt$$\sqrt$
885bib,For how many integers n is the value of n the square of an integer? 50(cid:0)n
886bic,"Define a function f by f(0)$=$c, f(-101)$=$-25348 and f(n-1)$=$f(n)+5n-1 for any integer n ( for example, f(-1)$=$f(0)-1). The value of c$=$?"
887bid,"Letf(x,y)bedefinedbyf(x,0)$=$xandf(x,y+1)$=$f(f(x,y),y): whichofthefollowing is the largest?"
888bie,"How many integers can be expressed as a sum of three distinct numbers chosen from the set {4,7,10,13,...,46}?"
889bif,"How many solutions does the equation$sin(x)sin(2x)sin(3x)\cdot\cdot\cdotsin(11x)sin(12x)$$=$0 have in the interval (0,\pi]?"
890big,Six tickets numbered 1 through 6 are placed in a box. Two tickets are randomly selected and removed together. What is the probability that the smaller of the two numbers on the tickets selected is less than or equal to 4?
891bih,It is known that ∞ 1$=$(cid:25)2. What is the value of ∞ 1 ?$n=1$$n^2$6$n=1$(2n-1)2
892bii,"If f(x) satisfies 2f(x)+f(1-x)$=$$x^2$for all x, then f(x)$=$"
893bij,"If Sam and Peter are among 6 men who are seated at random in a row, the probability that exactly 2 men are seated between them is"
894bik,"If 1 -tanx$=$3, what is value of sinx? cosx"
895bil,Define f(x)$=$$sin^6x+cos^6x+k(sin^4x+cos^4x)$for some real number k. Then the value of k for which f(x) is constant for all values of x is
896bim,"The function f(x) satisfies the equation f(x)$=$f(x-1)+f(x+1) for all values of x. If f(1)$=$1 and f(2)$=$3, what is the value of f(2014)?"
897bin,"In the diagram, the circle and the square have the same center O and equal areas. The circle has radius 1 and intersects one side of the square at P and Q. What is the length of PQ? 5 SVSU 2014 Math Olympics Solution Level II-page 6 of 12$\sqrt$$\sqrt$$\sqrt$$\sqrt$"
898bio,"In the figure, ABC is a quarter of a circular pizza with center A and radius 20 cm. The piece of pizza is placed on a circular pan with A,B and C touching the circumference of the pan, as shown. What fraction of the pan is covered by the piece of pizza?$\sqrt$$\sqrt$"
899bip,"A right triangle ABC is given. Semicircles are constructed with the sides of the triangle as diameters, as shown below. Suppose the area of the largest semicircle is 36 and the area of the smallest one is 16. What is the area of the other one?"
900biq,How many positive integers less than 1000 have only odd digits?
901bir,"The tips of a five-pointed star are to be painted red, white and blue. How many ways can this be done if no adjacent points can be the same color?"
902bis,"If x$>$0, x ̸$=$1, a$=$log (x) and b$=$log (7), what is log (x)? 2 x 14"
903bit,"Suppose that a,b,c, and d are positive integers that satisfy the equations ac+bd$=$34 ad+bc$=$43 What is the value of a+b+c+d?"
904biu,What is the coefficient of$x^3$in the polynomial$(1+x+x^2)20$?
905biv,"Suppose f(x)$=$ax + b and a and b are real numbers. We define f (x)$=$f(x) and 1 f (x)$=$f(f (x)) for all positive integers n. If f (x)$=$128x + 381, what is the value of n+1 n 7 a+b?"
906biw,"Let a,b and c be real numbers which satisfy the three equations below. 1 1 1 -1 1 1 a+$=$, b+$=$, c+$=$. bc 5 ac 15 ab 3 What is the value of the quotient c-b? c-a"
907bix,Given are two parallel lines of distance 1 apart and a circle of radius 2. The circle is tangent to one of the$lines\sqrt{and}$cuts the other line. The area of the circular cap between the two parallel lines is a(cid:25) -b 3. Find the sum a+b of the two integers a and
908biy,The average of three consecutive multiples of 3 is
909biz,"Let AB and CD be two chords of a circle that intersect at a point P. Suppose that AP$=\sqrt^4,PB$$=$$6,CP\sqrt=$2,PD$=$12 and ∠$AP\sqrt{C}$$=$90◦. What is the radius of the circle?"
910bja,For how many integers n is the value of n is an integer? 50-n
911bjb,"Define a function f by f(0)$=$c, f(-101)$=$-25348 and f(n-1)$=$f(n)+5n-1 for any integer n ( for example, f(-1)$=$f(0)-1). The value of c$=$?"
912bjc,Letf(x;y)bedefinedbyf(x;0)$=$xandf(x;y+1)$=$f(f(x;y);y): whichofthefollowing is the largest?
913bjd,How many integers can be expressed as a sum of three distinct numbers chosen from the set {4;7;10;13;:::;46}?
914bje,How many solutions does the equation$sin(x)sin(2x)sin(3x)\cdot\cdot\cdotsin(11x)sin(12x)$$=$0 have in the interval (0;(cid:25)]?
915bjf,Six tickets numbered 1 through 6 are placed in a box. Two tickets are randomly selected and removed together. What is the probability that the smaller of the two numbers on the tickets selected is less than or equal to 4?
916bjg,It is known that ∞ 1$=$(cid:25)2. What is the value of ∞ 1 ?$n=1$$n^2$6$n=1$(2n-1)2
917bjh,"If f(x) satisfies 2f(x)+f(1-x)$=$$x^2$for all x, then f(x)$=$"
918bji,"If Sam and Peter are among 6 men who are seated at random in a row, the probability that exactly 2 men are seated between them is"
919bjj,"If 1 -tanx$=$3, what is value of sinx? cosx"
920bjk,Define f(x)$=$$sin^6x+cos^6x+k(sin^4x+cos^4x)$for some real number k. Then the value of k for which f(x) is constant for all values of x is
921bjl,"The function f(x) satisfies the equation f(x)$=$f(x-1)+f(x+1) for all values of x. If f(1)$=$1 and f(2)$=$3, what is the value of f(2014)?"
922bjm,"In the diagram, the circle and the square have the same center O and equal areas. The circle has radius 1 and intersects one side of the square at P and Q. What is the length of PQ?$\sqrt$$\sqrt$$\sqrt$$\sqrt$"
923bjn,"In the figure, ABC is a quarter of a circular pizza with center A and radius 20 cm. The piece of pizza is placed on a circular pan with A;B and C touching the circumference of the pan, as shown. What fraction of the pan is covered by the piece of pizza?$\sqrt$$\sqrt$"
924bjo,"A right triangle ABC is given. Semicircles are constructed with the sides of the triangle as diameters, as shown below. Suppose the area of the largest semicircle is 36 and the area of the smallest one is 16. What is the area of the other one?"
925bjp,How many positive integers less than 1000 have only odd digits?
926bjq,"The tips of a five-pointed star are to be painted red, white and blue. How many ways can this be done if no adjacent points can be the same color?"
927bjr,"If x$>$0, x ̸$=$1, a$=$log (x) and b$=$log (7), what is log (x)? 2 x 14"
928bjs,Suppose that a;b;c; and d are positive integers that satisfy the equations ac+bd$=$34 ad+bc$=$43 What is the value of a+b+c+d?
929bjt,What is the coefficient of$x^3$in the polynomial$(1+x+x^2)20$?
930bju,"Suppose f(x)$=$ax + b and a and b are real numbers. We define f (x)$=$f(x) and 1 f (x)$=$f(f (x)) for all positive integers n. If f (x)$=$128x + 381, what is the value of n+1 n 7 a+b?"
931bjv,Let a;b and c be real numbers which satisfy the three equations below. 1 1 1 -1 1 1 a+$=$; b+$=$; c+$=$: bc 5 ac 15 ab 3 What is the value of the quotient c-b? c-a
932bjw,Given are two parallel lines of distance 1 apart and a circle of radius 2. The circle is tangent to one of the$lines\sqrt{and}$cuts the other line. The area of the circular cap between the two parallel lines is a(cid:25) -b 3. Find the sum a+b of the two integers a and
933bjx,The average of three consecutive multiples of 3 is
934bjy,Let AB and CD be two chords of a circle that intersect at a point P. Suppose that AP$=\sqrt^4$;PB$=$6;$CP\sqrt=$2;PD$=$12 and$\AP\sqrt{C}$$=$90◦. What is the radius of the circle?
935bjz,For how many integers n is the value of n is an integer? 50-n
936bka,The value of$\sqrt{6}$is (cid:16)$\sqrt$$\sqrt$(cid:17)2 9- 3$\sqrt$$\sqrt$$\sqrt$(a)1 (b)3- 3 (c)3+ 3
937bkb,Suppose that f(n)$=$2f(n+1)-f(n-1) for all integers n and f(1)$=$4 and f(-1)$=$2. Evaluate f(2).
938bkc,"Which of the following equations describes the set of all points (x,y) such that the product of the distance from (x,y) to (-2,0) and the distance from (x,y) to (2,0) is 4?"
939bkd,"The average of three positive integers is 28. When two additional integers, s and t, are included, the average of all five integers is 34. What is the average of s and t?"
940bke,What is the largest prime divisor of 217-32?
941bkf,What is the smallest positive integer p for which$23\times^5\timesp$is an integer?
942bkg,"25 friends are going to order pizza. 7 of the friends like pepperoni on their pizza,$4ofthose^7likebothpepperoniandmushrooms,while^3ofthose^4likeolivesaswell.$A total of 8 of the friends like mushrooms, and of those 8, 2 of them like mushrooms and olives but no pepperoni. Only 1 person likes only olives. How many of the friends like none of olives, pepperoni, and mushrooms on their pizza?"
943bkh,"A bullet is fired at a target at a speed of 100 m/sec. 9 seconds later the sound of the bullet hitting the target comes back to the person firing the shot. If we take the speed of sound to be approximately 350 m/sec, how far away is the target?"
944bki,"If f(x)$=$$x^2+1,$then f (cid:0)1(cid:1) is equal to:$x^2-1$x"
945bkj,A standard playing card deck has 52 cards made up of 4 different suits with 13 kinds of cards (numbered 1 or ”ace” through 10 and three face cards) in each suit. What is the minimum number of cards that must be drawn from a randomly shuffled deck in order to be sure of getting three cards of the same suit?
946bkk,Maureen runs a catering service where she gives parties for a flat rate of$600 for 50 guests or less. For any 5 guests over 50 the rate drops by 50 cents per person. What number of guests will maximize her revenue?
947bkl,"A chemist has three bottles, each containing a mixture of acid and water: bottle A contains 40 g of which 10% is acid, bottle B contains 50 g of which 20% is acid, and bottle C contains 50 g of which 30% is acid. She uses some of the mixture from each of the bottles to create a mixture with mass 60 g of which 25% is acid. Thenshemixestheremainingcontentsofthebottlestocreateanewmixture. What percentage of the new mixture is acid?"
948bkm,"Four years ago, Diane was three times as old as Jean was. In five years, Diane will be twice as old as Jean will be. What is the sum of the ages of Diane and Jean?"
949bkn,"Seven women and seven men attend a party. At this party, each man shakes hands with each other person once. Each woman shakes hands only with men. How many handshakes took place at the party?"
950bko,"Given that p(x)$=$$(x-1)(x^3+2x-3)+(x-5)(x^3+2x-3),$what is the sum of the real solutions of p(x)$=$0?"
951bkp,"Given that (x,y) satisfies$x^2$+$y^2$$=$9, what is the largest possible value of$x^2+3y^2+4x$?"
952bkq,"Mr. and Mrs. Alpha, Mr. and Mrs. Beta, and Mr. and Mrs. Gamma are standing in a line. How many ways are there line them up so that none of them are standing next to their spouse?"
953bkr,"The sides of a right triangle are a,2a + 2d and 2a + 3d, with a and d both positive. The ratio of a to d is:"
954bks,Let f be a function defined on positive integers that satisfies f(k+2)$=$4f(k). Which of the following could be an equation of f?
955bkt,"The midpoints of the sides of a triangle are (1,1),(4,3), and (3,5). Find the area of the triangle."
956bku,"The side lengths of an equilateral triangle and a square are integers. If the triangle and the square have the same perimeter, which of the following is a possible side length of the triangle?"
957bkv,"If f(x)$=$$ax^2+bx+c$, and if the y-intercept of f is 1 and the x-intercepts of f are 2 and 3, then a+b+c$=$"
958bkw,"In the diagram, the rectangle is divided into nine smaller rectangles. The areas of five of these rectangles are given. Determine the area of the rectangle labelled R. 3 1 2 R 5 10"
959bkx,"In the diagram, AB and BC are chords of the circle with AB$<$BC. If D is the point on the circle such that AD is perpendicular to BC and E is the point on the circle such that DE is parallel to BC, what is ∠EAC +∠ABC$=$? A B F D E C"
960bky,"For how many integers n, with 2$\le$n$\le$80, is equal to an integer? 8"
961bkz,The value of$\sqrt{6}$is (cid:16)$\sqrt$$\sqrt$(cid:17)2 9- 3$\sqrt$$\sqrt$$\sqrt$(a)1 (b)3- 3 (c)3+ 3
962bla,Suppose that f(n)$=$2f(n+1)-f(n-1) for all integers n and f(1)$=$4 and f(-1)$=$2. Evaluate f(2).
963blb,"Which of the following equations describes the set of all points (x,y) such that the product of the distance from (x,y) to (-2,0) and the distance from (x,y) to (2,0) is 4?"
964blc,"The average of three positive integers is 28. When two additional integers, s and t, are included, the average of all five integers is 34. What is the average of s and t?"
965bld,What is the largest prime divisor of 217-32?
966ble,What is the smallest positive integer p for which$23\times^5\timesp$is an integer?
967blf,"25 friends are going to order pizza. 7 of the friends like pepperoni on their pizza,$4ofthose^7likebothpepperoniandmushrooms,while^3ofthose^4likeolivesaswell.$A total of 8 of the friends like mushrooms, and of those 8, 2 of them like mushrooms and olives but no pepperoni. Only 1 person likes only olives. How many of the friends like none of olives, pepperoni, and mushrooms on their pizza?"
968blg,"A bullet is fired at a target at a speed of 100 m/sec. 9 seconds later the sound of the bullet hitting the target comes back to the person firing the shot. If we take the speed of sound to be approximately 350 m/sec, how far away is the target?"
969blh,"If f(x)$=$$x^2+1,$then f (cid:0)1(cid:1) is equal to:$x^2-1$x"
970bli,A standard playing card deck has 52 cards made up of 4 different suits with 13 kinds of cards (numbered 1 or ”ace” through 10 and three face cards) in each suit. What is the minimum number of cards that must be drawn from a randomly shuffled deck in order to be sure of getting three cards of the same suit?
971blj,Maureen runs a catering service where she gives parties for a flat rate of$600 for 50 guests or less. For any 5 guests over 50 the rate drops by 50 cents per person. What number of guests will maximize her revenue?
972blk,"A chemist has three bottles, each containing a mixture of acid and water: bottle A contains 40 g of which 10% is acid, bottle B contains 50 g of which 20% is acid, and bottle C contains 50 g of which 30% is acid. She uses some of the mixture from each of the bottles to create a mixture with mass 60 g of which 25% is acid. Thenshemixestheremainingcontentsofthebottlestocreateanewmixture. What percentage of the new mixture is acid?"
973bll,"Four years ago, Diane was three times as old as Jean was. In five years, Diane will be twice as old as Jean will be. What is the sum of the ages of Diane and Jean?"
974blm,"Seven women and seven men attend a party. At this party, each man shakes hands with each other person once. Each woman shakes hands only with men. How many handshakes took place at the party?"
975bln,"Given that p(x)$=$$(x-1)(x^3+2x-3)+(x-5)(x^3+2x-3),$what is the sum of the real solutions of p(x)$=$0?"
976blo,"Given that (x,y) satisfies$x^2$+$y^2$$=$9, what is the largest possible value of$x^2+3y^2+4x$?"
977blp,"Mr. and Mrs. Alpha, Mr. and Mrs. Beta, and Mr. and Mrs. Gamma are standing in a line. How many ways are there line them up so that none of them are standing next to their spouse?"
978blq,"The sides of a right triangle are a,2a + 2d and 2a + 3d, with a and d both positive. The ratio of a to d is:"
979blr,Let f be a function defined on positive integers that satisfies f(k+2)$=$4f(k). Which of the following could be an equation of f?
980bls,"The midpoints of the sides of a triangle are (1,1),(4,3), and (3,5). Find the area of the triangle."
981blt,"The side lengths of an equilateral triangle and a square are integers. If the triangle and the square have the same perimeter, which of the following is a possible side length of the triangle?"
982blu,"If f(x)$=$$ax^2+bx+c$, and if the y-intercept of f is 1 and the x-intercepts of f are 2 and 3, then a+b+c$=$"
983blv,"In the diagram, the rectangle is divided into nine smaller rectangles. The areas of five of these rectangles are given. Determine the area of the rectangle labelled R. 3 1 2 R 5 10"
984blw,"In the diagram, AB and BC are chords of the circle with AB$<$BC. If D is the point on the circle such that AD is perpendicular to BC and E is the point on the circle such that DE is parallel to BC, what is ∠EAC +∠ABC$=$? A B F D E C"
985blx,"For how many integers n, with 2$\le$n$\le$80, is equal to an integer? 8"
986bly,Let a n$=$$\sqrt{n}+1$1 +$\sqrt{n}$and let S n$=$a 1 +a 2 +a 3 +...+a n . Then S 99$=$?
987blz,Let f be a function defined on positive integers that satisfies f(k + 2)$=$4f(k) for all positive integers k. Which of the following could be an equation of f?
988bma,What is the largest prime divisor of 217 -32?
989bmb,"For all angles \theta,$sec^2\theta+csc^2\theta$$=$"
990bmc,"When a decimal point is placed between the digits of the two-digit integer n$=$AB, where A and B are digits of n, the resulting number is equal to the average of the digits of n. What is the value of n? A"
991bmd,The product 1- 1 1- 1 1- 1$\cdot\cdot\cdot$1- 1$=$? 22 32 42$n^2$
992bme,"Let f(x)$=$$x^2$-4x, x$\le$2. Which of the following gives the correct inverse function for f?$\sqrt$$\sqrt$$\sqrt$"
993bmf,"A bag contains 40 balls, each of which is green or red. Yan reaches into the bag and randomly removes two balls. Each ball in the bag is equally likely to be removed. If the probability that two green balls are removed is 5 , how many of the 40 balls are green? 12"
994bmg,"If f( x )$=$1 for all x (cid:$54)=$0,1, then$f(tan^2\theta)$$=$? 1-x x"
995bmh,sin 1 tan-1(-3)$=$2 4
996bmi,"Let a,b and c be real numbers such that a and c have the same sign, in addition assume that a,b and c are consecutive terms of a geometric sequence (that is, c$=$b). Then the b a graph of y$=$$ax^2$+bx+c is"
997bmj,"A regular polygon of m-sides is exactly enclosed (no overlaps, no gaps) by m regular polygons of N sides each. (Shown here for m$=$4, n$=$8.) If m$=$10, what is the value of n?"
998bmk,"A triangle is inscribed in one circle. The vertices of the triangle divide the circle into three arcs of lengths 3, 4, and 5. What is the area of the triangle? 3 r 5 r r 4$\sqrt$$\sqrt$$\sqrt$"
999bml,"A circle of radius r has chords AB of length 10 and CDof length 7. When AB and CD are extended through B and C, respectively, they intersect at P, which is outside the circle. If angle ∠APD$=$60◦ and BP$=$8, then$r^2$$=$? P C B D A"
1000bmm,"The left most digit of an integer of length 2000 digits is 3. In this integer, any two consecutive digits must be divisible by 17 or 23. The 2000th digit may be either ’a’ or ’b’. What is the value of a+b?"
1001bmn,"If a is chosen randomly from the set {1,2,3,4,5} and b is chosen randomly from the set {6,7,8}, what is the probability that ab is an even number?"
1002bmo,"Leta,b,c,d,...,z betwentysixpositiverealnumbers. log$b\cdotlog$$c\cdotlog$$d\cdot\cdot\cdotlog$zlog"
1003bmp,"The product of the digits of a four-digit number is 810. If none of the digits is repeated, the sum of the digits is"
1004bmq,The sum of all values of x that satisfy the equation$(x^2$-5x+5)$x^2+4x-60$$=$1 is
1005bmr,"Let f(x)$=$x-1 and let f(n)(x) denote the n-fold composition of f with itself. That is, x+1 f(1)(x)$=$f(x) and f(n)(x)$=$f(f(n-1)(x)). Which of the following is f(2015)(x)?"
1006bms,"If (2x -4x)2 +(2x +4x)2$=$144, what is x?"
1007bmt,The current in a river flows west at a rate of 1.5 ft/sec. A person who rows at a rate of 3 ft/sec in still water is on the south side of the river and wishes to row directly north across the river. In what direction should the person row?
1008bmu,The number of positive divisors of 18800 that are divisible by 235 is
1009bmv,"In the figure, (cid:52)ABC has AB$=$AC and ∠BAC$<$60◦. Point D is on AC with BC$=$BD. Point E is on AB with BE$=$ED. If ∠BAC$=$\theta, determine ∠BED in terms of \theta. A \theta D E B C"
1010bmw,"How many integers can be expressed as a sum of three distinct numbers chosen from the set {4,7,10,13,...,46}?"
1011bmx,"Suppose a is a fraction in the simplest form, where$0<a<b,$and$b=2855.$b Howmanydecimalplacesaretheretotherightofthedecimalpointinthedecimalexpansion of a? b"
1012bmy,Given that x+y$=-5$$x^2+y^2$$=73$find$x^3+y^3.$
1013bmz,How many rational roots does$x1000-x500+x100+x+1=0$have?
1014bna,"In 2015, one hundred students participated in a math competition, and 20% of them scored at least 20 points. In 2016, one hundred twenty students participated in the competition, and 25% of them scored at least 20 points. What was the percent increase in the number of students who scored at least 20 points in the competition between 2015 and 2016?"
1015bnb,Which of the following is a factor of$t^2-u^2+4t$+2u+3?
1016bnc,Which of the following is equal to the sum 2 2 2 2 +$+\cdot\cdot\cdot+$$+\cdot\cdot\cdot+$3 8$k^2-1$20162-1 (cid:0) (cid:1) 2 (20162-1)!+(20152-1)!$+\cdot\cdot\cdot+15$!+8!+3
1017bnd,(cid:117) (cid:116) 2$=$1-$\sqrt^1$2$\sqrt$$\sqrt$
1018bne,Georgewalksxmetersintwentyminutes. Ifhisrateremainsconstanthowmanymoremeters does he walk in the next thirteen minutes?
1019bnf,"Line 1 has intercepts (2,0) and (0,-3). Line 2 goes through the origin and has slope 1. What is the x coordinate of their point of intersection?"
1020bng,On which of the following intervals is it true that$|||x^2-1|||+|||x^2-9|||$is always equal to 8?
1021bnh,Shownisacubeandadiagonalonthetopfaceofthecubeandadiagonal on the front face of the cube. What is the acute angle between the two diagonals shown?
1022bni,Which of the following is equivalent to 1%?
1023bnj,What is the ones digit of 22016?
1024bnk,What is the acute angle formed by the hour and the minute hands of a correctly working analog clock at 7:24 pm?
1025bnl,"When we were preparing this test, we lost the question that went with these answers. Fortu- nately,sincetheremustbeexactlyonecorrectanswerforanyquestion,youcandecidewhich one answer below is true."
1026bnm,Suppose$-1<x<0.$Which of the following is always true?
1027bnn,"Tworhinosarechargingdirectlyateachotheratconstantspeedsofv andw feetpersecond, respectively. You foolishly approach them and start your stopwatch when they are d feet apart. Which expression gives the number of seconds before they collide?"
1028bno,Which of the following statements are true for all real numbers x? (cid:112) (cid:112) I.$x^2$$=x$III.$x^4$$=x^2$(cid:112) (cid:112) II.$3x^3$$=x$IV.$x^6$$=x^3$
1029bnp,"Given a triangle (cid:4)ABC, let G be the centroid of the triangle and l be a line not intersecting any of the sides of the triangle. If the distances of the vertices A, B and C to the line l are 5, 10 and 12 inches, respectively, what is the distance form G to l?"
1030bnq,Ma Pickle is used to measuring vinegar for her pickle recipe from her blue coffee cup. She usesoneandahalfbluecoffee-cupsworthofvinegar. Onedayshebreaksherbluecoffee-cup and has to use her red coffee-cup instead. The red coffee-cup is an exact scale model of the blue coffee cup. The blue cup was 5 inches tall and the red cup is 3 inches tall. How many red coffee-cups worth of vinegar will equal one and a half blue coffee-cups of vinegar? (We assume Ma Pickle is good at estimating fractions of cups worth of liquid.)
1031bnr,i1887+ 3-i$=$1-i
1032bns,"If f(x)$=$$ax^2+bx+c,$find b so that the graph of y$=$f(x) passes through the points (3,-4), (-1,12) and (2,-3)."
1033bnt,"In a monopoly market, the demand for a product is related to the price by the equation p$=$-3x+36,wherexisthenumberofunitsdemandedandsoldeachmonthandp isinhundreds of dollars. Revenue is given by price times the number of units sold. Profit is revenue minus cost.$ThemonthlycostfunctionisgivenbyC(x)=2x^2+6x+10.$Findthepricethatmaximizes profit."
1034bnu,"$Aninsurancecompanyestimatesthat^40$%ofpolicyholderswhohaveonlyanautopolicywill renew next year and 60% of policyholders who have only a homeowners policy will renew next year. The company estimates that 80% of policyholders who have both an auto and homeowners policies will renew at least one of those policies next year. Company records show that 65% of policyholders have an auto policy, 50% of policyholders have a homeowners policy, and 15% of policyholders have both an auto and homeowners policy. Using the company's estimates, calculate the percentage of policyholders that will renew at least one policy next year."
1035bnv,Thirty items are arranged in a 6-by-5 array as shown: A A A A A 1 2 3 4 5 A A A A A 6 7 8 9 10 A A A A A 11 12 13 14 15 A A A A A 16 17 18 19 20 A A A A A 21 22 23 24 25 A A A A A 26 27 28 29 30 What is the number of ways to form a set of three distinct items such that no two selected items are in the same row or column?
1036bnw,"Suppose a is a fraction in the simplest form, where$0<a<b,$and$b=2855.$b Howmanydecimalplacesaretheretotherightofthedecimalpointinthedecimalexpansion of a? b"
1037bnx,Given that x+y$=-5$$x^2+y^2$$=73$find$x^3+y^3.$
1038bny,How many rational roots does$x1000-x500+x100+x+1=0$have?
1039bnz,"In 2015, one hundred students participated in a math competition, and 20% of them scored at least 20 points. In 2016, one hundred twenty students participated in the competition, and 25% of them scored at least 20 points. What was the percent increase in the number of students who scored at least 20 points in the competition between 2015 and 2016?"
1040boa,Which of the following is a factor of$t^2-u^2+4t$+2u+3?
1041bob,Which of the following is equal to the sum 2 2 2 2 +$+\cdot\cdot\cdot+$$+\cdot\cdot\cdot+$3 8$k^2-1$20162-1 (cid:0) (cid:1) 2 (20162-1)!+(20152-1)!$+\cdot\cdot\cdot+15$!+8!+3
1042boc,(cid:117) (cid:116) 2$=$1-$\sqrt^1$2$\sqrt$$\sqrt$
1043bod,Georgewalksxmetersintwentyminutes. Ifhisrateremainsconstanthowmanymoremeters does he walk in the next thirteen minutes?
1044boe,"Line 1 has intercepts (2,0) and (0,-3). Line 2 goes through the origin and has slope 1. What is the x coordinate of their point of intersection?"
1045bof,On which of the following intervals is it true that$|||x^2-1|||+|||x^2-9|||$is always equal to 8?
1046bog,Shownisacubeandadiagonalonthetopfaceofthecubeandadiagonal on the front face of the cube. What is the acute angle between the two diagonals shown?
1047boh,Which of the following is equivalent to 1%?
1048boi,What is the ones digit of 22016?
1049boj,What is the acute angle formed by the hour and the minute hands of a correctly working analog clock at 7:24 pm?
1050bok,"When we were preparing this test, we lost the question that went with these answers. Fortu- nately,sincetheremustbeexactlyonecorrectanswerforanyquestion,youcandecidewhich one answer below is true."
1051bol,Suppose$-1<x<0.$Which of the following is always true?
1052bom,"Tworhinosarechargingdirectlyateachotheratconstantspeedsofv andw feetpersecond, respectively. You foolishly approach them and start your stopwatch when they are d feet apart. Which expression gives the number of seconds before they collide?"
1053bon,Which of the following statements are true for all real numbers x? (cid:112) (cid:112) I.$x^2$$=x$III.$x^4$$=x^2$(cid:112) (cid:112) II.$3x^3$$=x$IV.$x^6$$=x^3$
1054boo,"Given a triangle (cid:4)ABC, let G be the centroid of the triangle and l be a line not intersecting any of the sides of the triangle. If the distances of the vertices A, B and C to the line l are 5, 10 and 12 inches, respectively, what is the distance form G to l?"
1055bop,Ma Pickle is used to measuring vinegar for her pickle recipe from her blue coffee cup. She usesoneandahalfbluecoffee-cupsworthofvinegar. Onedayshebreaksherbluecoffee-cup and has to use her red coffee-cup instead. The red coffee-cup is an exact scale model of the blue coffee cup. The blue cup was 5 inches tall and the red cup is 3 inches tall. How many red coffee-cups worth of vinegar will equal one and a half blue coffee-cups of vinegar? (We assume Ma Pickle is good at estimating fractions of cups worth of liquid.)
1056boq,i1887+ 3-i$=$1-i
1057bor,"If f(x)$=$$ax^2+bx+c,$find b so that the graph of y$=$f(x) passes through the points (3,-4), (-1,12) and (2,-3)."
1058bos,"In a monopoly market, the demand for a product is related to the price by the equation p$=$-3x+36,wherexisthenumberofunitsdemandedandsoldeachmonthandp isinhundreds of dollars. Revenue is given by price times the number of units sold. Profit is revenue minus cost.$ThemonthlycostfunctionisgivenbyC(x)=2x^2+6x+10.$Findthepricethatmaximizes profit."
1059bot,"$Aninsurancecompanyestimatesthat^40$%ofpolicyholderswhohaveonlyanautopolicywill renew next year and 60% of policyholders who have only a homeowners policy will renew next year. The company estimates that 80% of policyholders who have both an auto and homeowners policies will renew at least one of those policies next year. Company records show that 65% of policyholders have an auto policy, 50% of policyholders have a homeowners policy, and 15% of policyholders have both an auto and homeowners policy. Using the company's estimates, calculate the percentage of policyholders that will renew at least one policy next year."
1060bou,Thirty items are arranged in a 6-by-5 array as shown: A A A A A 1 2 3 4 5 A A A A A 6 7 8 9 10 A A A A A 11 12 13 14 15 A A A A A 16 17 18 19 20 A A A A A 21 22 23 24 25 A A A A A 26 27 28 29 30 What is the number of ways to form a set of three distinct items such that no two selected items are in the same row or column?
1061bov,Find the value of the product 1- 1 1- 1 1- 1$\cdot\cdot\cdot$1- 1 . 22 32 42$n^2$
1062bow,"Let x and y be real numbers such that x+y$=$3, and$x^3$$+y^3$$=$117. What is the value of$x^2+y^2$?"
1063box,Whatistheexactvalueof (forallvaluesofα suchthattheaboveexpression sin(2α)cos(α) is defined)?
1064boy,Threefairdicearerolled. Whatistheprobabilitythattheproductofthethreeoutcomesisa prime number? Recall that 1 is not considered to be prime.
1065boz,What is the sum of the digits of all numbers from 1 to 1000?
1066bpa,"In order that 1651817N833536 equal 20164, the letter N should be replaced by the digit"
1067bpb,A trapezoid has bases a and
1068bpc,"The lengths of the legs of a right triangle are 15 and 20, respectively. What is the distance from the center of the circle inscribed in the triangle to the altitude of the triangle towards the hypotenuse?$\sqrt$$\sqrt$"
1069bpd,Simplify (cid:116) + - cosα for$0\le$α$\le^2\pi.$2 2 2 2 (cid:18) (cid:19) \pi α
1070bpe,$ln(tan^1$◦$)+ln(tan^2$◦$)+\cdot\cdot\cdot+ln(tan^88$◦$)+ln(tan^89$◦$)=$$\sqrt$
1071bpf,Find the sum of all positive 2 digit integers that are divisible by each of their digits.
1072bpg,Which of the following is not equal to sin-1$sin^46\pi$? 7
